src_paper_id,dst_paper_id,context,rank_score
2d95c27d4ed8cfb8379164888cd79c6b239250b4,e89c22555d5e20a14669522838029c6f49893c57,background,1.0
2d95c27d4ed8cfb8379164888cd79c6b239250b4,f0b98c4fc3a542a83349666f4073359ed56d1a17,background,1.0
2d9c5645a5e0b698827dac1fdd585b7a8fe19ded,6e08bd9b6ecb3e3978de66c5f8bd8636367413bc,background,1.0
2df26ea53e76f1618b427ce1aa2ac6135e82b71a,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
2e08362c91e533ae3b183dc57d8a11dade02cc15,17a6213e30895fb7e5d0b368236ea8beeb94ee86,background,1.0
2e3dc7796b648870b04b3caabcda697f4db0528e,1a85628dd645ea86b7c146613651fdb30bb32c1d,background,1.0
2e3dc7796b648870b04b3caabcda697f4db0528e,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc,background,1.0
2e3dc7796b648870b04b3caabcda697f4db0528e,703d49a335799262e474ed8fe6044cd641a9e00a,background,1.0
2e53aaaa815e714e863a7dc6ac67dc86bf430a00,689c7a86d973895a14feb984b8faa3d5581038ef,background,1.0
2e93c2ce77bf80c15a0875b5ede34a7f69535f85,689c7a86d973895a14feb984b8faa3d5581038ef,background,1.0
2eaf515dde8f4d4030177ac747f1d855ed0ba4d1,17a6213e30895fb7e5d0b368236ea8beeb94ee86,background,1.0
2ecbdeaf46e9c006c546e024464769fa479643b6,2d95c27d4ed8cfb8379164888cd79c6b239250b4,background,1.0
2efda5c4c94a0ee871d4209629d1f857db9db500,6ea38aacc779506909d425aa19114b92bb1854f8,background,1.0
2f7397f9d959790a3f25baa0ba88768c3feefca4,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,background,1.0
2f827f4f75a1e328f649a93ede140d1647ae20d6,f295128bb1846e441a5195d5bbf4902f49186e30,background,1.0
2fb65e5d03ae72554b363d55e6a041c3b6de565b,3ca49899da83e160280c709288973e9caed30fa2,background,1.0
2fea5593f24b571a61e1b6511811c8614c4673be,bcca5c7e9180c4890936343d79e812cb16cbefb6,background,1.0
305bdb3f6529dc1688de6e8042edae50e1b51862,86e9b0585c8b866665de18b2744d69aefff3e16d,background,1.0
30acd43e62dbbdbe823bcc321ca1a1660ec7a622,d154d986c3a402c207c6c0e22093f2e1a878fe71,background,1.0
30cb7e838bc3fe5119fe075dd165237c7ecfacf9,13bd0e08713f0b340396634892d2c9e3c5bee548,background,1.0
30dca090796a36e7b7ccc4dfad069b9df7a6bbbf,02808823641975868e3212fd7ae859514fdbdf32,background,1.0
30dca090796a36e7b7ccc4dfad069b9df7a6bbbf,6e4e15ab0d55232b93e76ddecb6c969a0d18f853,background,1.0
30f8c2e86e90aee77b6ef0ed153e8e7d9841d9c0,86e9b0585c8b866665de18b2744d69aefff3e16d,background,1.0
311fd64f9db22390e778b7f4eccc5c420921e6b6,d427db1ba2cc92b36d16a5e5114f1027c90fff68,background,1.0
3197dc8fd388d92dbe6975ba042c01c39e31a180,16a65dcd609d48f79a9a271377628fdae5315a62,background,1.0
31a427f535d7402629f621087e62fea36ca72443,2be77516f6233a9d3ebbf93b439c3658d955d2e5,background,1.0
31a89d3f2c592789954d12d659e9f689ddf77762,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,background,1.0
31bc7d46a6b57d42eb2ae5efefa10e1b08488aa2,d154d986c3a402c207c6c0e22093f2e1a878fe71,background,1.0
31c890fb0a553e354cbc8a2879ee66ebe7d03806,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
31e00622219867f253cfc2b28fa351b15023126a,86e9b0585c8b866665de18b2744d69aefff3e16d,background,1.0
31f0d4ce37068f73d1ad89a7ac54f4aa4db852c9,2d95c27d4ed8cfb8379164888cd79c6b239250b4,background,1.0
325db4f3890f846cfa550dae8634bc4f3433d2f2,86e9b0585c8b866665de18b2744d69aefff3e16d,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,033275ccc2c7c5c38592ae893da0b5923cf90717,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,0369ed9d64273a0aa89ec35be44c2a95235898ef,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,07a001b5745354c94d0db0b7ffd7bca7285cac86,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,0dcf0c2ebb1c2e5d36e106875256626a85c91986,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,0e0eaa200bfe4cdaf15a18e9faccf4dd1d1c0f4c,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,1a85628dd645ea86b7c146613651fdb30bb32c1d,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,1cbbe1a129c0d1f53d8e16ca74238334372507dc,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,1d631a3b3168ef45a1006f081650ce775fee2800,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,1f07a41978599c86c0bd7df35ab17b0c95f54ab8,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,2173448e26d8bec6edd4e2456b39944f0109868b,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,32c9b457e0b79df270e4e96205ed52b260e5948d,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,3341204d1d443d1a8d35a23b651dace27e400c94,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,3edcbc6d94721d50a08a5065811d322dc0850f10,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,409ad283f89756b6c2abee4e04d3e720ebd5dff1,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,441dbad0518b0786508f02fed66a1c0be1588682,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,45967a64fdc7a3e20f47b24297844b93b9f3e3d9,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,4ed15152856128759c8f5ab2bc578ce46b051431,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,5b5ee67d270929bc93502fb23067080759107a5e,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,5ccc962347e31f21482ba534cb1772e6e1e3ae02,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,5f9195769eb8ea3ac9ae3d513b4c3123551842ea,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,609940f096f147ef2ae7219f87ae29bef6089e91,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,66f7823be7a0adcd8ed3ecebf00e53daf45bc6bc,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,7083fd33bdfe380e2649dee969b3c44516d98675,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,7226e0479d16203abd18c5c5c1c3f1980ef112c1,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,7c5e77461f796ab460ae5daa97c1323d2e25c893,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,834fb308ca1a0177d303691d6003e3b0fded021e,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,8810f35b2687050e6ea60328084f0f81b8e43cd0,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,899f86566b04e7a79d15cd2df62fbb2e66ec8b75,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,8af74a770ba20a1e06d79f456f09d8a8ef3c9266,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,8d89d38fedfa4a5374c726eb7926510016671441,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,9726c31a32aa5cbdba057dfe4ff6dcea5299a903,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,a28a1e3caf78bdfb04469532b0896b5fa96237f6,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,ac40415570e7d51efb237c5e4b4dbe4e93919409,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,b02acb3d159b06b2319a164378e1e61c3983676f,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,b16727f2afad0a7008d15d940b1273d04cfb8443,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,b45ea6ddc9d964116addaf1dafd0641d78a6228e,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,ba61c59abb560ff47a8dd780c8ccffb0af5e14c2,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,ca9596e4c6a2222687dd45e42873558cebbda2f5,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,cbc573028f5eef2fffe37b69fb9b510b7c373184,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,ce36e559dd6e2a65fc9b56d2b4ce359f7f316756,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,cefc2ba177feb6f0d193b6026e5a29220fe7dbf5,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,cff582c6d7a28c48e0d37ac3c10ea9a8c3fc4e78,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,d1ae4ab5047489c2b010c7ce72262982ad66ad60,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,d94e7aeab88d07f0b50b7866ceb5baa3c29be859,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,da9bbfb3d3c3ddd76251a9a1069def181ef3128f,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,e5bb0b110dac70ac19fdb825f4b37b6ccf9eef80,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,e6c561d02500b2596a230b341a8eb8b921ca5bf2,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,e7139f6831f32bff95c1a9cfc9b10ec4f24ce36b,background,1.0
326cecd1e73da6790cc30fafc298489882e20c7f,fd075bcdf2d7e13d23f7c249a8eded343d5bbe3b,background,1.0
32839fd2163f6e3894c05b463c5367385d3c932f,c858ba9bce833896b49878a6793dbb382ed83c9e,background,1.0
328c900236f9ff048ce76538b88b85eeb9229ab2,27d0ae215acfaa5914fc13cea20626c9470848c2,background,1.0
32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
32d91b471b9537b652a5817191d6da2e96c75a27,17a6213e30895fb7e5d0b368236ea8beeb94ee86,background,1.0
3308ec38088ddbd538bc8bbd2cd472436bc0937c,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,background,1.0
3308ec38088ddbd538bc8bbd2cd472436bc0937c,1d0d84a1f4e8de75151d88bd152816f18109d032,background,1.0
33be89312bb4bde8575b79a86eef734a7e675959,459cf4e6476d5e19f1bc422c162bcded54ca7f95,background,1.0
33c4cea9159564a7bc4239f183c7b0bf6ecc4fff,17a6213e30895fb7e5d0b368236ea8beeb94ee86,background,1.0
349d51a8240d324792603dccc57b0c34a9d388ee,703d49a335799262e474ed8fe6044cd641a9e00a,background,1.0
34a9d9182c479621dc580e4f5662ccec9d7acdd6,703d49a335799262e474ed8fe6044cd641a9e00a,background,1.0
34c9a78a959e735700df6b5b629e5e536a6a21a3,033275ccc2c7c5c38592ae893da0b5923cf90717,background,1.0
35085dd0c91b7c2dc27c9f1c8921d081e51986bf,c858ba9bce833896b49878a6793dbb382ed83c9e,background,1.0
3544067a3489b3ffe4968b1b048405ac6fe10d77,a20e707395132f750fa958ebc0ea629b23b57bfe,background,1.0
358ca777d9992bdc06fdcc1940e3b18a8da68878,16a65dcd609d48f79a9a271377628fdae5315a62,background,1.0
3597d20e64d2fa00402a3b87eab9a7b77a4722fc,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
35c76d1b8d39894a99617f54932d1a586600ec75,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
35cb89e6ac4545d15256e220b5db4a9d140edb38,7549a6e03afdd42ae94c19235db076319eeb34f8,background,1.0
35dd11f288635ad4a836289218d14f6572e3231e,16a65dcd609d48f79a9a271377628fdae5315a62,background,1.0
35dd11f288635ad4a836289218d14f6572e3231e,a20e707395132f750fa958ebc0ea629b23b57bfe,background,1.0
35fa83312715c3863bbc91c61487d6934a7e1b17,d852660e15e82ae150dcde105639ba2c7d90f01f,background,1.0
3641a57e7862ad61ac849be88951f3d3be001805,2be77516f6233a9d3ebbf93b439c3658d955d2e5,background,1.0
3684eef5007b6f205a660254d9b9fa318c9490fb,d427db1ba2cc92b36d16a5e5114f1027c90fff68,background,1.0
369ddb839e41bace66c4306597115a7847d79db5,703d49a335799262e474ed8fe6044cd641a9e00a,background,1.0
36a3b6c11ef5a670bd60ea0d08584b5cb5ed7deb,689c7a86d973895a14feb984b8faa3d5581038ef,background,1.0
3701ae9149174282207f23d279c03bcceff8e8f9,1d0d84a1f4e8de75151d88bd152816f18109d032,background,1.0
371689e4350bbdf65fe470780ed9df955b49eab5,087c755ff8689e4c5d846f952e9b2ed17dfe99f9,background,1.0
3729fa9a1df1d6bdcf6a5ae3bed901e9b0dba1b0,e8505f6175585713aa7b785285b3abc4113b57ef,background,1.0
373192777040fd9a4d8ffe9a512ab8727f7fd789,703d49a335799262e474ed8fe6044cd641a9e00a,background,1.0
37aa6ecd8a783b1c5de94d91a77b7742aa5aea23,1a85628dd645ea86b7c146613651fdb30bb32c1d,background,1.0
3829bd4f36daa8cdac7ed856e248828ba4f9fd04,703d49a335799262e474ed8fe6044cd641a9e00a,background,1.0
38487fe41ca645ea642c49c26f67505fcb9d6153,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
3856ef476441e30bbaa23213ebb13273fb6cfab5,2d95c27d4ed8cfb8379164888cd79c6b239250b4,background,1.0
3856ef476441e30bbaa23213ebb13273fb6cfab5,39af4070dca3221d275898c55884167bc03fe73d,background,1.0
3856ef476441e30bbaa23213ebb13273fb6cfab5,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc,background,1.0
3856ef476441e30bbaa23213ebb13273fb6cfab5,d154d986c3a402c207c6c0e22093f2e1a878fe71,background,1.0
3875ed2a6a112a8d8874972ac5a15bd0b0ae07fc,d427db1ba2cc92b36d16a5e5114f1027c90fff68,background,1.0
388423474f9fd71de70c9328ca48caa26277b50f,44ec06d911eed44ee99be61bd9ce964a824a2ed7,background,1.0
388423474f9fd71de70c9328ca48caa26277b50f,59078a26c42e8609244f1c3e01f05af74a3773bf,background,1.0
3896e71e3d2c5c28af34c62b56e985cef443132e,d427db1ba2cc92b36d16a5e5114f1027c90fff68,background,1.0
389dcceddd5f98488d5e674e5e7eecd6c48c14a6,1d0d84a1f4e8de75151d88bd152816f18109d032,background,1.0
38a8c6cb4bfd188ddd6c88b38d821c86d04364a0,86e9b0585c8b866665de18b2744d69aefff3e16d,background,1.0
38be01cb747b70ae1c6b04de3d3e037ade5f811f,6ea38aacc779506909d425aa19114b92bb1854f8,background,1.0
38db3d69355cadaadb8b15b586316bc43c8faf5d,f295128bb1846e441a5195d5bbf4902f49186e30,background,1.0
38e80ecf905f74e734f8177f663310ac74072a99,44ec06d911eed44ee99be61bd9ce964a824a2ed7,background,1.0
38e80ecf905f74e734f8177f663310ac74072a99,59078a26c42e8609244f1c3e01f05af74a3773bf,background,1.0
38e80ecf905f74e734f8177f663310ac74072a99,d852660e15e82ae150dcde105639ba2c7d90f01f,background,1.0
38f2d11df822ec38c544d639c1e94c377678485f,c858ba9bce833896b49878a6793dbb382ed83c9e,background,1.0
39434be4d5c347bc60a30826bce45e7437b59f8e,2be77516f6233a9d3ebbf93b439c3658d955d2e5,background,1.0
394d07b35f238254469a8e8b403050367d39cee0,2be77516f6233a9d3ebbf93b439c3658d955d2e5,background,1.0
395248fbbeb66ca3fb42d4e7041f00142efd5164,59078a26c42e8609244f1c3e01f05af74a3773bf,background,1.0
397b17d8a4fb70b331f9445237be6103e9881212,033275ccc2c7c5c38592ae893da0b5923cf90717,background,1.0
39a4ac0eecdfd87292f3cd6c18fd4d86730d7983,59078a26c42e8609244f1c3e01f05af74a3773bf,background,1.0
39ad1126826b599c3827396fecdf9d6539c8beed,7549a6e03afdd42ae94c19235db076319eeb34f8,background,1.0
39af4070dca3221d275898c55884167bc03fe73d,d154d986c3a402c207c6c0e22093f2e1a878fe71,background,1.0
39e0f4a54e9e21069cc8dd05f319a578a68e90c7,b8e30590ac81875a7fc4f7cfd425bd5148a72f5c,background,1.0
39e225be6b7c5a74e8b4928f4e5fa4a26baf5e90,c858ba9bce833896b49878a6793dbb382ed83c9e,background,1.0
3a0529cc7fcebd152873918681ec4c88cbee5476,d852660e15e82ae150dcde105639ba2c7d90f01f,background,1.0
3a2d1a4f5d12d8a85cfd9f94531bb79b3815481a,3ca49899da83e160280c709288973e9caed30fa2,background,1.0
3a50b0b89cc7e30dd649dbfbe92bf6ca048624cc,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30,background,1.0
3a5a25f635cdd4c86d82eb80cfd44308f17995c9,85b681e08c9db87dc19a5d5d8664e0027a8e8ad9,background,1.0
3a7993cf9aac5a0473220e1720d0af996e25c5d9,6ea38aacc779506909d425aa19114b92bb1854f8,background,1.0
3a98ccef9bea3a956c29f159201b5cf230f38592,3ca49899da83e160280c709288973e9caed30fa2,background,1.0
3aa7fa271bbeff144757d7d5a1ddbe94b97fa407,033275ccc2c7c5c38592ae893da0b5923cf90717,background,1.0
3b452ea5511a9cee26cbce76eb5f2e646c1d1315,514e4e91e0fbddaa85857760d4f206a18228d614,background,1.0
3b4c26853c21954d77eba7cbb21a5defc045f817,6ea38aacc779506909d425aa19114b92bb1854f8,background,1.0
3b77f816b6a1de9df344241d4b11395dbbef51d5,1d0d84a1f4e8de75151d88bd152816f18109d032,background,1.0
3b7b6e09c07dddde0ae6d35df27590045f86962d,c858ba9bce833896b49878a6793dbb382ed83c9e,background,1.0
3be35095dd306a1f8464039f44ff532ed6800fd6,7549a6e03afdd42ae94c19235db076319eeb34f8,background,1.0
3c003212e559f7720a7b3cb66ea6a4f823b5f762,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490,background,1.0
3c02c4abcc9f8d807d01d38aafb4cd9f01e05c58,bcca5c7e9180c4890936343d79e812cb16cbefb6,background,1.0
3c02c4abcc9f8d807d01d38aafb4cd9f01e05c58,c867c372ed78e27c53feaf788e74aa7506302bbe,background,1.0
3c02c4abcc9f8d807d01d38aafb4cd9f01e05c58,f3e765ca2b8c4191759b141d2e5c42215ed9090d,background,1.0
3c22ea27cac88f9dbb4ea08fbdf44a1d9777978c,c867c372ed78e27c53feaf788e74aa7506302bbe,background,1.0
3c25794262a0d046d8c06f44aa65362033d70578,c858ba9bce833896b49878a6793dbb382ed83c9e,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,0059887a290aef7c77452861e17c9c71218fb4ed,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,06516a7a2f03af32a819bdc5aeaf152536484095,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,08257eb1faa19c29ddcc31d7d749c9bd262213c5,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,1b0ff436f91e8d862ee005733e5dc445fda8ed5a,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,2458bc95505bce3d3eca7c90b4f0bc0553249037,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,265da04a678d6a857c43d30761027d093633e5f2,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,2a9996a4df477bc338420cdd73c50dfe4b68202f,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,322a90333cd2ca86d559641c37c8cd0eb1428560,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,33780d6c82a0c060a9a35fd07effbd2fbb3e5b82,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,33bd85006276671245f8ca4197eadf9f5dc6e6d5,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,38760be511d0883154babd114b799a38d6fae47d,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,3bad80e7e1c38945900c8089a443f91a92c7a93c,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,3bfa808ce20b2736708c3fc0b9443635e3f133a7,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,3c8a456509e6c0805354bd40a35e3f2dbf8069b1,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,406ce1e4cd9841ad9ae6511bdf7d05650d0f7f8f,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,45f4585f12ed7310c2dbc487a2aa1ba23c568071,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,594e9f2a789cb5d2bb5f7495ae77b7734275a085,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,5a1ff931913d7ce05452ea7ff6895242f278b292,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,608b61dccc4db77e92ce183feee52e77b89932d2,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,67efb88303dd21ca3729f526117f4c1ff9deacd5,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,70727c82f1ab97b3f64ee3e81e6e209c40fa0a02,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,73a1bf79e87774b109f04df41ee9f0b08945b0df,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,77873e0843113d5465417f5309f5ae258af52a6f,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,7d058d1addadb223f76eca16e0a93fd6182fb86f,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,85b681e08c9db87dc19a5d5d8664e0027a8e8ad9,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,96f8e0fd55f456efe502c350ecc543522c795454,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,9811afe1246d52f422545457b06c30bc4b63ae8d,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,99ec4cad0f17f25f5b3c1f9be7de25868901943b,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,9a5c9c4bafee0c1f4ccbae1aec15b820f12b6da3,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,9b18fbe281496ad72bdd18e0a5883d235ebdfd87,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,9d2b167ae11edffd944c22de4225a711111d1e2e,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,a50f37cdd0614567ef52ffa63c70285d97630ce4,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,a91c08128834b7add5c556f67d2939335d137762,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,aa9635e531de729d47c9f166c388cd5ff0feeaaf,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,abcd96397510b6ec178466b28ec74b3e316fd171,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,b04e8f1bbbcd0a7bbdce146be3a2bae70f056f26,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,b4fd73a95b4b102917589b36d4b9c73b9d120f86,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,b9c4ec6e99dd57ff3b4f04d324a22e6c48dc2064,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,c2a2bd4bdc0e3afde232c652b744cd305863e4e3,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,c9b8684cca1fd90b84ca95f350a0b31dca207465,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,ceab9c17a9ee03d5b4d017022b4f611970cebf64,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,d17d53c2720146564c36cc392e1673309fb01566,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,d23920ba73dc8c0e8ac749d5fc5d4d9896c0ed32,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,d5199cd9a33b07339d214249759b042847e0b393,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,e39a0dfe48da9a51defb80fb4b839418e2981b8d,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,e5c4602c4d0e8880240616618596ef72bde773a9,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,ea5ac60d4491dbc8db6cc55a694a2b0c421c852a,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,ec61bc70c26436eeac63637b75ce4ab0127561aa,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,ef6602c5a4d0dc1d7108cd5b676ab988afd4e482,background,1.0
3c78b9d672e5bb2e065bcac54b52aa08b94b7321,f111cafd18fe5ce4460ab1b47c513c1dfd53c5e6,background,1.0
3c955e1d93357d86cca54cc04b7d5604e9851345,17a6213e30895fb7e5d0b368236ea8beeb94ee86,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,0585e7f28f634fcb646ece9bd2b7aa33789efc0a,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,18d0346724e63594f5eb8d4147b85f244bd353f4,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,227b5f8206b64858edeef6723b96af14133077e3,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,2a3f1348aae8a741307223c9bd01b0259a072b93,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,2b967d82b25088566980aaaf5a7062d90b2fb14f,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,3265df2c0bdf3a0d68e498fcb38fad6199399b6a,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,371a343457a4fbff00000bf4faa29b2b2f85744c,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,51a38ccd398555d8659e64d1ac0c1658ae05ef28,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,59fe7cb560651281cfc5db6b8940da0e3ba9dea6,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,61b47eb4fea7d0a48cc69758dc6b11411b8fd175,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,6d51f4b220cb2c8321dc5f9755b7d66f10f1cad6,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,7d539db059514f6e7f1a08239031cdd517a106c6,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,8574267b51536bc6f92d9fdc6bb3bc81a97572b8,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,8a4fc5f00cd4aca61e148e46a2125c3a406719f1,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,8e773b1840b894603c06b677a0f15ebcf0f26378,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,8f831f341e959955a495730d81996e62c57cc0bd,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,95280565aa3d120c6d7e8d87ea3423f16977f19a,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,b41e95c8c97846d5ca4c11ef79d7814499cc9663,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,d766bffc357127e0dc86dd69561d5aeb520d6f4c,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,dcbaf58b16ac7ef947879ea37c021466357b291a,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,dce7daf3d485e83ae503cfa60e7a0ccce994a764,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,de4ca1836923fecd9e8b8ece30b2619f22b2e542,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,f7fc3b7126299e89cb36d3e478d05e8c332a9afa,background,1.0
3ca49899da83e160280c709288973e9caed30fa2,fa5b139b08ef9ce0529d68c929f786412edc2898,background,1.0
